report_year,passage_id,word_count,topic_model_excluded,topic_model_exclusion_reason,topic_model_text
1894,1894_0050,178,False,,it will be also seen from the said statement that a large amount of reconstruction of house drainage has been carried out under our supervision during the year very great care and attention was paid during the year to the question of unwholesome food particulars of the articles seized and destroyed will be found at the foot of the statement above referred to a large number of summonses were issued under the public health london act and the housing of the working classes act during the year the fines and costs recovered amounted in all to 56 is a detailed statement of these summonses we also hand you herewith it is gratifying to notice that there has been a very considerable decrease in the number of cases of infectious disease during the past year the cases numbered in all 646 as against 1 383 in 1893 thus showing a decrease of 737 disinfection was promptly carried out in every instance we have been enabled this year to have removed to hospitals such patients as required removal without any of the difficulty experienced last year
1894,1894_0053,171,False,,wentworth street exposing for sale 1 trunk of herrings unfit for human food 15th fined 5 and 3s costs in default of distress one month's imprisonment wentworth street exposing for sale 2 trunks of herrings unfit for human food 15th fined 2 10s and 4s costs in default of distress 14 days' imprisonment wentworth street exposing for sale 3 trunks of herrings unfit for human food 15th fined 2 10s and 5s costs in default of distress 14 days' imprisonment n b defendant went to prison for 14 days wentworth street exposing for sale 2 trunks of herrings unfit for human food 15th fined 2 10s and 4s costs in default of distress 14 days' imprisonment 7 oxford street walls and ceilings of the house dirty and dilapidated the closet without water supply 20th work done summons withdrawn 1 tenter buildings st mark street yard defectively paved drinking water drawn from cistern situated in water closet and which cistern was without a cover 20th work done summons withdrawn 8 gun street house in such a condition as to be unfit for human habitation april 14th house ordered to be closed forthwith 9 gun street ditto 14th house ordered to be closed forthwith
1894,1894_0054,176,False,,6 wentworth street house dirty and dilapidated no water for domestic use 30th work done summons withdrawn 16 fashion street wilfully stopping up the drain may 4th fined 2 and 7s costs 22 fieldgate street underground room occupied as a dwelling 8th occupation discontinued summons withdrawn 40 situation of premises nature of nuisance or complaint date of hearing of summons result 1894 22 fieldgate street fowls kept in filthy sheds in yard walls and ceilings of house dirty and dilapidated yard defectively paved and in a filthy state no water to water closet owing to defective fittings open fireplace in yard without a proper flue may 8th work done summons withdrawn tenter buildings st mark street walls and ceilings of passage and staircase dirty sinks on 1st and 2nd floor landings not trapped the water closets on 1st and 2nd floors dirty 8th work done summons withdrawn 21 great alie street yard defectively paved drain in yard not properly trapped pan of water closet filthy no eaves gutter to water closet back basement dirty and dilapidated walls and ceilings and floor defective front area not drained and paving of such area defective 8th work done
1894,1894_0055,173,False,,summons withdrawn 178 hanbury street closet situated in workshop stopped and in a filthy state 10th work done summons withdrawn 58 white lion street workshop overcrowded 10th abatement and prohibition orders made fined 1 and 2 2s costs 20 white's row bakehouse not properly ventilated in a filthy state and used as a sleeping apartment 22nd bakehouse ordered to be closed forthwith fined 2 and 5s costs in default of distress 14 days' imprisonment 29 old montague street workshop without sufficient and suitable accomodation in the way of sanitary conveniences and without separate accommodation for the females employed therein and not properly ventilated roof of w c defective walls of w c dirty june 18th work done summons withdrawn 3s costs paid 126 old montague street walls and ceiling of workshop dirty workshop not properly ventilated 18th work done summons withdrawn 3s costs paid 41 situation of premises nature of nuisance or complaint date of hearing of summons result 1894 7 ely place workshop overcrowded june 18th fined 1 and 3s costs 9 shepherd street workshop without sufficient and suitable accommodation in the way of sanitary conveniences and without separate accommodation for the females employed therein 18th work done
1894,1894_0056,170,False,,summons withdrawn 3s costs paid old montague street exposing for sale a quantity of cherries unfit for human food july 5th fined 1 and 10s costs in default of distress 10 days' imprisonment wentworth street exposing for sale a quantity of cherries unfit for human food 5th fined 1 and 10s costs in default of distress 10 days' imprisonment spitalfield's market selling to another person 60 baskets of cherries unfit for human food 16th summons dismissed insufficient evidence wentworth street exposing for sale 46 baskets of cherries unfit for human food 16th summons dismissed insufficient evidence wentworth street exposing for sale box of oranges unfit for human food 16th fined 1 and 2s costs wentworth street exposing for sale box of oranges unfit for human food 16th no fine to pay 2s costs only 9 gun street the keeping of live fowls in the house and in the yard sept 13th abatement and prohibition orders made to pay 1 1s costs 15 bell lane the keeping of live fowls in yard and shed 13th prohibition order made to pay 3s costs 2 fisher's alley the keeping of live fowls in yard 13th abatement and prohibition orders made
1894,1894_0057,175,False,,to pay 1 1s costs 5 cox square workshops without sufficient and suitable accommodation in the way of sanitary conveniences and without separate accommodation for the females employed therein and not properly ventilated roof of house defective walls and ceilings of staircase dirty and dilapidated closet without water supply and in a filthy state drain in yard not properly trapped october 15th order to abate nuisance within 7 days 42 situation of premises nature of nuisance or complaint date of hearing of summons result 1894 7 cox square workshop not properly ventilated walls and ceilings of workshop staircase and landing dirty and dilapidated closet without water supply and in a filthy state drain in yard not properly trapped oct 15th order to abate nuisance within 7 days 32 hanbury street gutters filled with liquid filth insufficient closet accommodation walls of staircase broken and dirty 22nd house ordered to be closed forthwith 5 and 7 cox square failing to comply with the abatement orders made by the magistrate on 15th october nov 15th fined 5 and 2s costs wentworth street exposing for sale a quantity of gurnets unfit for human food 22nd fined 5 and 2s costs
1894,1894_0059,173,False,,w c in yard stopped and water apparatus to same defective dec 18th work done summons withdrawn 12 duncan street walls and ceiling of workshop dirty and dilapidated workshop is without sufficient and suitable accommodation in the way of sanitary conveniences and without separate accomodation for the females employed therein 18th work done summons withdrawn wentworth street exposing for sale a quantity of chestnuts and water melons unfit for human food 19th fined l and 5s costs 1 new buildings tenter street for exposing a child suffering from scarlet fever in the workshop 24th dismissed upon a technical objection magistrate ruled that a workshop was not a shop within the meaning of the act 44 proceedings taken under the housing of the working classes act 1890 situation of property date of representation of the medical officer nature of representation date of hearing of summons result 1894 1894 104 hanbury street february 12th premises in such a state as to be totally unfit for human habitation march 8th the whole of the summonses were adjourned from time to time to enable owners to carry out very extensive works
1895,1895_0001,180,True,title-page and author-credential boilerplate mixed with the opening paragraph,ehi 41 the annual report on the sanitary condition of the whitechapel district with vital and other statistics for the year 1s95 consisting of 52 weeks being the twelfth annual report by joseph loane medical officer of health diplomate in public health university of cambridge fellow of the incorporated society of medical officers of health associate of the college of state medicine member of the sanitary institute public vaccinator to the whitechapel union examiner in and instructor of vaccination by order local government board and c london printed by george stevens and co ltd 19 and 25a commercial road e 1896 office of the borad of works for the whitechapel district public health department no 15 great alie street london e january lstlt 1896 gentlemen i propose in this report to give as much general and particular information as possible by means of tables so arranged that they may be readily compared with similar tables for past years this information will be supplemented by certain additional tables where it appears necessary to do so i shall explain and enlarge upon the facts to be deduced from the figures comprising the tables
1895,1895_0002,184,False,,in the first place it should be possible to state the correct population of the whitechapel district the ordinary rules however which apply to most districts fail with us to give even approximately the number of persons living in the four sub registration districts which comprise the area under your jurisdiction foreign aliens come and go with that freedom which makes our country remarkable among the nations of the world a return so far as the immigration of polish jews was concerned was kept up to the middle of last year by your inspectors at that time the returns ceased and since then i can only surmise without being in a position to check my opinion that fewer foreigners arrived in whitechapel during 1895 than was the case in previous years on the other hand i believe that less emigration took place so that probably a balance was preserved equal to that of former years i append the information which reached the office up to june last the following are the figures total number of aliens who came into the whitechapel district from january 1st to june 12th 1 158
1895,1895_0006,173,False,,our district appears in a happier position than the entire metropolis in the following causes of death zymotic diseases diseases following upon privation and alcoholism diseases of the nervous system and accidents in 1894 the figures for zymotic diseases were for london 17 45 and for whitechapel 15 62 in the year now under consideration london shews 1710 whereas the percentage for whitechapel has diminished to 14 57 scarlet fever and diphtheria have again taxed to the utmost the resources of the metropolitan asylums' board i know that the managers have been most assiduous in their endeavours to cope with the difficulties by which they were surrounded it has become certain that more hospital accommodation is needed i have more than once pointed out the necessity of early removal to hospital of cases of infectious diseases in such a district as whitechapel the value of isolation depends largely upon the perfection of the system whereby all infected persons can be immediately withdrawn from crowded districts so that fresh centres for spreading disease may be avoided i extract a memorandum from mr
1895,1895_0008,170,False,,6 small pox was present in the district to an extent which gave me considerable anxiety i think perhaps i may best place on record the chief facts concerning the outbreak by reproducing the tables of cases which accompanied my reports to your board copies of these reports and the sheets referred to were forwarded to the local government board with the cases recorded upon these sheets the outbreak terminated several cases were subsequently notified but they proved upon further investigation not to have been small pox small pox in whitechapel beport to the board of tforks for the whitechapel district presented by the medical officer of health on monday august 19th 1895 on monday the 22nd ultimo i reported to your board that small pox had appeared in the whitechapel district in such numbers as to threaten an epidemic of the disease your board having discussed the subject referred the consideration to a special sanitary meeting to be convened on wednesday the 24th at 6 p m power to act as they deemed necessary was given to the committee
1895,1895_0009,255,False,,the sanitary committee met as arranged and messrs stephens and lamb from the salvation army were present on the invitation of the committee these gentlemen agreed to assist the officers of the board in every way with a view to counteract the risk of spreading small pox through the medium of the occupants of their shelters with this intent it was arranged that after that night no persons should be admitted into their shelters who were not in the possession of tickets this would eliminate a danger from the presence of strangers who might come from other spheres of contagion it was also agreed that certain proceedings as regards daily and special disinfection should be conducted under the inspection of the officers of the board they also undertook that no person apparently suffering from small pox should be allowed to go into the public thoroughfares but that such person should be isolated and when seen by a medical man should be treated as directed by such medical practitioner on the following day i reported the outbreak of the epidemic to the secretary of the local government board to whom a few davs later your clerk reported th result of your deliberation and he also sent a copy of a resolution which you passed with reference to the influence salvation army shelters exercised upon the district and the desire of your board was conveyed to the local government board that some legislation might be provided to place these shelters upon the same footing as the registered common lodging houses
1895,1895_0010,168,False,,these houses are under certain regulations which are framed under the lodging houses acts these regulations are now administered by the london county council it is felt that shelters which are in themselves totally unsuitable for the purpose and into which large numbers of the lowest class of persons are crowded must influence very adversely the health of the district generally at present in the absence of regulations it would be difficult to obtain a conviction before a magistrate in a prosecution for overcrowding because those allowances of space which can be enforced in the case of registered common lodging houses are thought by many to be too liberal to be applied to philanthropic shelters on august the 2nd a letter was received from the secretary of the local government board addressed to your clerk it called attention to the fact that small pox was on the increase in the metropolis and it pointed out that the season of the year was not the season when a large increase usually took place
1895,1895_0011,176,False,,the board was then requested to instruct the medical officer of health to visit all cases of small pox and to take such measures as may be necessary to secure as far as practicable the isolation of the patient the vaccination of any persons who may have been exposed to infection and the disinfection of the premises and any further action which the circumstances will admit of for the purpose of checking the extension of the disease the secretary in conclusion adds the board deem it desirable that the authority should as regards each case be informed precisely of the measures which have been taken by the medical officer of health and they will be glad to bo furnished witli copies of the reports which are made by him on the subject 7 this is the first meeting of your board since the receipt of that letter and i beg therefore to submit for your inspection a complete list of all cases notified as small pox since and including the 9th july last the total number of cases amounted to 75
1895,1895_0012,181,False,,of these it was discovered upon examination at the wharf belonging to the metropolitan asylum's board that 3 cases were erroneously diagnosed these patients were accordingly re vaccinated and returned to their homes i have also been informed by returns from somerset house that 2 deaths from small pox have taken place from amongst our cases in the hospital ships one aged 25 unvaccinated and the other 39 years old said to have been vaccinated in infancy in none of the cases had re vaccination been performed previously to exposure but in 1 case the disease was contracted where vaccination was performed 2j days after the patient had been exposed to the risk of contagion in the only young child who contracted small pox it was with its two elder brothers at the time the exposure occurred they were vaccinated and escaped the other was unvaccinated and suffered from small pox in its confluent form only 2 of the cases remained at home for treatment they were both very modified cases of the disease and were allowed to remain at home because means of isolation were present to satisfy the doctor in attendance
1895,1895_0014,195,False,,no re vaccinated person properly so called contracted the disease a second letter as to persons who had small pox and who were not removed to hospital was received from the local government board the matters mentioned therein have been included in the above report i have only to add that i have supplied the infirmary medical superintendent with vaccine lymph sufficient to re vaccinate the staff and many of the patients so far as i can learn only one woman a scrubber at the infirmarycontracted small pox she had not been re vaccinated i believe that i have re vaccinated nearly all the persons who are employed at the salvation army shelter in the whitechapel road and also the men employed at the victoria home no 1 in commercial street where 8 of the cases occurred as a matter of fact therefore 50 per cent of the cases were reported as coming from salvation army shelters 25 per cent from private houses and 25 per cent from registered common lodging houses the whitechapel infirmary and from all outside philanthropic shelters at present about 16 of the cases may be centres from which fresh cases may arise and to these our attention must remain for the present directed
1895,1895_0027,182,False,,there were in all 14 cases one proved not to have been small pox six were unvaccinated four had no foveated cicatrices all who bad been protected had the disease mildly all the unprotected had the form of disease known as severe discrete and still there are men who affect to decry the prophylactic powers of vaccination still they state that the vaccine virus is altogether different in its origin from the virus of small pox and that it consists of a materies morbi of some dangerous kind these men deny the truth that vaccinia in the human subject is small pox in the cow if proof were required that this is so it is forthcoming in a third case recently reported upon by mr jonathan hutchinson where an infant who was vaccinated at the same time as other children and from the same lymph with which they were vaccinated developed small pox whereas all the others had the ordinary vaccine disease thus clearly showing the possibility of a reversion to the original disease in such cases however there is no contagious power present in the patient
1895,1895_0029,174,False,,as a matter of routine work every system of house drainage is tested after a case of infectious disease the disinfecting apparatus has proved most serviceable during the year and the passage of superheated steam through articles which have been exposed to infection no doubt has done much to prevent a larger number of cases of disease than is here recorded as a matter germane to public health i would express satisfaction with the works carried on at the destructor yard associated as they are with the systematic removal and destruction of all house refuse the pail system has been now so far extended that practically a daily collection of refuse takes place your engineer and surveyor will probably report upon the general work so far as dusting and slopping is concerned therefore it would be superfluous to enlarge upon the subject in this report you have added another public convenience during the year to the two which were already in use these are all working satisfactorily and are movements in the right direction
1895,1895_0030,171,False,,your inspectors have been most energetic in improving the drainage of the houses within the district i find that 655 drains have been altered improved or re constructed during the year generally the existing frontage into the sewer suffices but it was necessary that 34 new frontages should be inserted combined drainage which has been discussed ad nauseam at your meetings has been a burning question in some cases but difficulties which might have been troublesome have been removed by the kindly feeling which exists between owners of property aud your officers during the past 3 years no fewer than 2 061 drainage improvements have been effected and it requires no assurance from me to convince you of the important effect which has thus been produced upon the conditions which are requisite for health within those bouses which have been so improved i am glad to know that your engineer and purveyor mr j paget waddington proposes to introduce many improvements so far as the general sewers of the district which are under your control are concerned
1895,1895_0033,172,False,,it is hoped that soon arrangements will be made so that their services may be available at all hours if i do not discuss this question at length in my beport it is not because i deem it of less importance than usual but on water supply account of the fact that owing to the local governin the ment board investigation into the action of the east whiteehapel london water company the matter must be considered district still as being sub judice the inquiry was instigated by the hackney vestry and officials from some metropolitan districts attended to give evidence i sent some particulars to the hackney vestry concerning short and intermittent water supply to parts of the district and i proffered the services of an inspector to prove the facts of course it could not be proved that the deficiency of water 17 was the cause of any special sickness although many persons were much inconvenienced by the limited supply which was given and the awkward time which was chosen for its distribution
1895,1895_0034,194,False,,there has been a bill drafted for presentation to parliament next session to promote the supply of sea water to the inhabitants of london i wish it every success kegistered common lodging houses have now been controlled by the london county council for more than a year i have been supplied by the medical officer ct health with a list of such houses i have myself inspected many of them and am able to bear witness to the thorough manner in which the work is being performed the total has again been reduced to 80 many improvements of a structural character have been and are being carried out it is still however certain that many of the existing houses require to be dealt with i am aware that in some cases leases will shortly expire and then no doubt the surveyor to the council will interpose to prevent a continuance of the licenses the lodging houses provide accommodation for 5 612 persons who are generally speaking not stationary for long at a time i understand that where the lodgers are selected by the deputies as is the case with the victoria homes and with the new house of mr
1895,1895_0037,171,False,,many conclusions may be drawn from a perusal of the tables here appended by those who care to do so during the last half of the year i have had much correspondence with the officers of the salvation army and some interviews have also taken place on the general subject of improved ventilation and also upon the minimum accommodation which should be provided for acl i shelter i have to record my appreciation of the great courtesy which i have always received from these gentlemen the accommodation is provided by means of bunks single beds or tiers of bunks the difficulty was to arrive at some standard minimum measurement of space to be allotted to each person using the shelters i claimed that as the local government board insisted upon 30 superficial feet of floor space per head in their casual wards such should be the lowest limit which each bunk or bed should occupy this would have reduced the accommodation so greatly that consent could not be given to the proposition
1895,1895_0038,181,False,,19 it is unfortunate that excepting where bye laws are in use or in the case of the factory and workshops acts no help is given by public health statutes in fixing the minimum air space to be allowed per head each case must be dealt with upon its merits recently at the south wark police court after many hearings mr slade decided that the blackfriars' shelter might accommodate 650 persons without in his opinion being overcrowded nearly double that number had upon certain occasions been admitted since this decision was given mr lamb and dr bremner representing the salvation army and myself acting on behalf of the board had a conference we agreed that although i had in no way altered my opinion as to the minimum of floor space per head which should be allowed yet if the shelters in the whiteehapel district were provided with bunks or beds only to accommodate the number which according to mr slade's opinion might be accommodated at their blackfriars shelter without overcrowding existing then no action would be recommended to be taken by the board
1895,1895_0044,172,False,,now of course overlapping in such cases might mean friction between officers of different authorities it certainly means waste of time i have hitherto avoided such difficulty by a friendly co operation with the chief factory inspector to prevent misunderstanding in the working of the new act i have been in communication with the home office officials and i hope soon to have all the machinery ready for carrying out that portion of the act which belongs to the public health department of your board the act commences by stating that a factory or a workshop shall be deemed to be so overcrowded as to be dangerous or injurious to the health of the persons employed therein if the number of cubic feet of space in any room therein bears to the number of persons employed at once in the room a proportion less than 250 or during any period of overtime 400 cubic feet of space to every person power is provided for the secretary of state to vary these allowances under certain circumstances
1895,1895_0045,199,False,,it would appear that it is the duty of the sanitary authority to enforce this section so far as ordinary day labour is concerned and for overtime work the factory inspector becomes responsible it would simplify matters for one of the officers to undertake the whole duty contained in the section i have quoted the number of persons who may legally be employed in each room must be posted up in the room if one officer saw to this arrangement it would prevent the possibility of duplicating the work in the 1878 factory and workshop act it was enacted that any nuisance discovered by the factory inspector should be brought to the notice of the sanitary authority in the 1891 act it was competent for the home office inspector to take proceedings in the event of the sanitary authority not doing so within a reasonable time in such case all costs incurred could be recovered from the local authority it is now declared that a reasonable time means within one month it is further provided that the sanitary authority shall inform the factory inspector of the proceedings taken by them in consequence of the notice which they have received from him
1895,1895_0046,175,False,,a considerable addition to the official clerical work will be the outcome of this scction of the new act 23 section 5 authorizes the secretary of state to name classes of work by order which would render places injurious or dangerous to health if persons are employed in such places a penalty of 10 is incurred section 6 recites if any occupier of a factory or workshop or laundry or of any place from which any work is given out or any contractor employed by any such occupier causes or allows wearing apparel to be made cleaned or repaired in any dwelling house or buildidg occupied therewith whilst any inmate of the dwelling house is suffering from scarlet fever or small pox then unless he proves that he was not aware of the existence of the illness in the dwelling house and could not reasonably have been expected to become aware of it he shall be liable to a fine not exceeding ten pounds it would be interesting to know why in framing this act the authors only included scarlet fever and small pox
1895,1895_0047,169,False,,other diseases are communicable through articles of clothing certain restrictions as to overtime of young persons and women as well as matters concerning the employment on the same day of children young persons and women inside and outside a factory or workshop are included in sections 14 15 and 16 bakehouses are cared for by section 27 by the act of 1878 only bakehouses in places where more than 5 000 persons live come within the operations of some of its most important provisions now all bakehouses share the same fate when i mention the fact that the sections provide for the periodical cleansing of the interior of bakehouses and prohibit them and their passages being used for sleeping purposes the importance of the new departure will be understood although of course it does not affect the whiteehapel district no place underground not in use as a bakehouse at the present time can legally be so used at any future time a register of such places has been already prepared by your officers for future use
1895,1895_0048,131,False,,section 29 is as follows every medical practitioner attending on or called in to visit a patient whom he believes to be suffering from lead phosphorus or arsenical poisoning or anthrax contracted in any factory or workshop shall unless the notice required by this section1 has been previously sent send to the chief inspector of factories at the home office london a notice stating the name and full postal address of the patient and the disease from which in the opinion of the medical practitioner the patient is suffering and shall be entitled in respect of every notice sent in pursuance of this section to a fee of two shillings and sixpence to be paid as part of the expenses incurred by the secretary of state in the execution of the principal act
1895,1895_0049,196,False,,if any medical practitioner when required by this section to send a notice fails forthwith to send the same he shall be liable to a fine not exceeding forty shillings written notice of every case of lead phosphorus or arsenical poisoning or anthrax occurring in a factory or workshop shall forth with be sent to the inspector and to the certifying surgeon for the district and the provisions of the factory acts with respect to accidents shall apply in any such case in like manner as to any such accident as is in those sections mentioned the secretary of state may by order made in accordance with section 65 of the principal act apply the provisions of this section to any other diseass occurring in a factory or workshop and thereupon this section and the provisions referred to therein shall apply accordingly 24 where lead arsenic or any other poisonous substance is used by section 30 it is required that proper washing conveniences shall be provided for persons using such poisonous substances section 31 has reference to the regulation of the humidity of the atmosphere in textile factories where the humidity is artificially produced by steaming or other mechanical appliances
1895,1895_0050,217,False,,that a reasonable temperature should be maintained in each room where persons are employed is an obvious necessity this is arranged for by section 82 the compulsory use of fans and artificial ventilation where processes are carried on by which any gas vapour or other impurity is generated and inhaled by the workers to an injurious extent is made necessary by section 33 in section 35 we find in every place where section 22 of the public health acts amendment act 1890 is not in force every factory or workshop shall be provided with sufficient and suitable accommodation in the way of sanitary conveniences having regard to the number of persons employed in or in attendance at the factory or workshop and also where persons of both sexes are employed or intended to be employed or in attendance with proper separate accommodation for persons of each sex section 41 makes it incumbent upon the occupier of a workshop within twelve months from the commencement of the act to notify to the inspector for the district information as to the name of the workshop the place where it is situate the address to which he desires his letters to be addressed the nature of the work and the name of the person or firm under which the business of the workshop is carried on
1895,1895_0051,173,False,,in default a fine not exceeding five pounds will be incurred any notice so served shall be forthwith forwarded to the sanitary authority of the district in which the workshop is situate the act is a useful one and must be loyally worked in conjunction by local authorities and the factory inspectors if all its possibilities are to be utilized to the fullest extent in concluding this report it is just and proper that i should acknowledge my indebtedness to my colleagues messrs turner and son for their advice and co operation on very many occasions and also to your surveyor for assistance in matters pertaining to his department of the loyalty and good work of my own staff i cannot speak too highly a reference to the numerous tables which make up the latter part of the appendix and a perusal of the reports with which they have furnished me are sufficient evidence of their enthusiasm and also of their ability i have the honor to be gentlemen your obedient servant joseph loane
1895,1895_0067,196,False,,it will be seen that a very large amount of work has been accomplished in many instances considerable structural alterations to property have taken place it will also be seen from the said statement that a very large amount of reconstruction and improvement of house drainage has been carried out under our supervision during the year very great attention was paid to the question of unwholesome food particulars of the articles seized and destroyed will be found at the foot of the statement above referred to fifty seven summonses were issued under the public health london act the fines and costs recovered amounted in all to 49 5s a detailed statement of these summonses we also hand you herewith last year we reported that 040 cases of infectious disease had occurred but this year we have to report an increase of 428 cases making the total for the year 1 074 there were as will be seen by the table of zymotic diseases for the year 99 cases of small pox we do not propose making any comment upon the epidemic but simply draw attention to the fact that in this year's epidemic 13 cases less were notified than was the case in the epidemic of 1893
1895,1895_0073,173,False,,27 old montague street bakehouse in such a condition as to render it unfit for use 21st summons dismissed on the objection that the person summoned was not the occupier n b the required works were subsequently carried out 148 old montague street bakehouse in such a condition as to render it unfit for use 21st order to put bakehouse in a proper sanitary condition within 7 days n b bakehouse subsequently disused 12 hanbury street the carrying on the business of frying fish from which noxious and offensive effluvia arises 21st nuisance abated summons withdrawn 19 hanbury street the carrying on the business of frying fish from which noxious and offensive effluvia arises 21st nuisance abated summons withdrawn 4 booth street insufficient water closet accommodation the water apparatus in existing water closet defective april 9 th order to carry out necessary works within 14 days 45 situation of premises nature of nuisance or complaint date of hearing of summons result 6 booth street no proper flush of water to the water closet the yard is defectively paved 1895 april 9th order to carry out necessary works within 14 days
1895,1895_0074,181,False,,37 old montague street the water closet is choked and in a filthy state the walls of yard washhouse and water closet are dirty 18th work done summons withdrawn finch street exposing a child in the public thoroughfare while suffering from scarlet fever 18th insufficient evidence summons withdrawn on the suggestion of the magistrate finch street removing articles of bedding and c which had been exposed to infection from scarlet fever without previous disinfection may 7th fined 1 and 2s costs in default of distress 7 days' imprisonment 117 wentworth street exposing for sale a quantity of eggs unfit for human food 9th fined 20 and 12s costs in default of distress c weeks' imprisonment 8 duncan street rain water pipes defective yard defectively paved 27th work done summons withdrawn 11 duncan street rain water pipes and eave gutters defective 27th work done summons withdrawn 14 great alie street the drain is defective 27th work done summons withdrawn 27 old montague street the bakehouse is used as a sleeping apartment no ceiling to bakehouse floor above defective bakehouse not properly ventilated july 4th work done summons withdrawn 3 spelman street workshop without sufficient and suitable accommodation in the way of sanitary conveniences
1895,1895_0075,187,False,,workshop not properly ventilated 31st order to carry out necessary works within 14 days 141 hanbury street workshop without sufficient and suitable accommodation in the way of sanitary conveniences workshop overcrowded and not properly ventilated 31st order to carry out necessary works within 14 days 62 cbicksand street workshop without sufficient and suitable accommodation in the way of sanitary conveniences workshop not properly ventilated 31st order to close workshop within 14 days 46 situation of premises nature of nuisance or complaint date of hearing of summons result 20 osborn street water closets choked and without proper water supply drain in yard not properly trapped yard defectively paved 1895 july 31st order to abate nuisance within 14 days 22 heneage street workshop not properly ventilated and without sufficient light 31st order to close workshop within 14 days 20 corbett's court workshops overcrowded and not properly ventilated and without sufficient and suitable accommodation in the way of sanitary conveniences 31st order to close workshop within 14 days 80 pelham street selling to a person 30 bags of onions unfit for human food 31st fined 5 in default of distress one month's imprisonment cobb's yard for having a large quantity of onions deposited in a shed for the purpose of sale 31st summons dismissed
1895,1895_0076,173,False,,insufficient evidence 39 pelham street workshop not properly ventilated and without sufficient and suitable accommodation in the way of sanitary conveniences aug 21st order to close workshop forthwith 6 fort street walls and ceilings of house dirty yard defectively paved walls of yard dirty pan of water closet foul no water to water closet owing to defective fittings 31st order to close premises within 7 days 2 fisher's alley south first floor room used as a workshop totally unfit for such use 31st order to close workshop forthwith 2 fisher's alley north first floor back room used as a workshop totally unfit for such use 31st order to close workshop forthwith 43 buxton street workshops not properly ventilated and without sufficient and suitable accommodation in the way of sanitary conveniences 31st order to close workshops forthwith 41 dunk street roof of house defective 31st work done summons withdrawn 47 situation of premises nature of nuisance or complaint date of hearing of summons result wentworth street exposing for sale a quantity of prunes unfit for human food 1895 sept 12th fined 10 and 5s costs in default of distress one month's imprisonment
1896,1896_0008,170,False,,since that time no delay of importance has taken place the brook hospital is the most modern institution of its kind and is replete with every appliance that science and forethought could suggest although the cost of construction and fitting was considerable i think few who inspect the buildings thoroughly would begrudge the outlay i cannot however help thinking that something more is required to cope with these diseases successfully and i look forward to the time when scientific research shall place a preventive serum in the hands of the medical profession such as we at present possess in vaccine in the case of small pox already so far as the treatment of diphtheria is concerned experience points to the enormous value of anti toxin and the managers of the metropolitan asylums' board have arranged for a supply of the remedy for use in cases which await removal to their hospitals what is to be eaid concerning small pox i am writing with the current week's statement of the registrar general on my desk
1896,1896_0009,194,False,,i notice that the whole of london has been only able to produce two cases of small pox with such a recent history as gloucester in our minds it seems scarcely necessary to give further proofs of the efficacy of vaccination in the prevention of small pox but i would briefly refer to the long looked for report of the royal commissioners who were so anxious to use up all the information which they obtained that seven years were occupied altogether before the results of their labours were published so many extracts from the reports have appeared in the papers that everyone is familiar with their general outline so far as the value of vaccination is concerned the commissioners were practically unanimous in recommending it indeed some went so far as to declare their belief that re vaccination should also be made compulsory the most important differences between the commissioners had reference to details in mode of carrying out their recommendations probably early in the next session parliament will consider the advisability of increasing the facilities for the gratuitous use of calf lymph as well as other matters which will give effect to the recommendations of the commissioners
1896,1896_0010,176,False,,personally from a very large experience in all matters appertaining to vaccination i still am strongly of opinion that the greatest success attends the use of humanized lymph 7 it is not an unknown charge against vaccination that deaths often result from its practice in the appendix to this report 1 have given the average number of deaths for each disease during the last ten years not a single death has been attributed to cow pox and the effects of vaccination within the whitechapel district during the whole of that period in the entire metropolis among a population of four and a half millions with a total of 81 744 deaths from all causes seven are certified as due to cow pox and the effects of vaccination probably over 100 000 primary vaccinations were performed among the 132 750 infants born during the twelve months with the result that seven lives were lost from accidents connected with the operation much as this is to be regretted the enormous balance which remains to the credit of vaccination appears from the fact that this splendid discovery which dr
1896,1896_0011,208,False,,jenner made known to the world 100 years ago has been the means wherever it is practised of practically abolishing perhaps the most horrible and loathsome disease which ever afllicted mankind last year i had to report that a number of cases of small pox had appeared in the district as a result of the influence of certain philanthropic shelters and that active measures were used to stop the spread of the disease the year 1896 has produced only two cases of small pox one of which came to us from gloucester it appears as though no lesson is sharp enough to teach the value of the operation to those persons who oppose the practice of vaccination at a meeting of the whitechapel board of guardians and again in a recent copy of a local newspaper one of the most active of these gentlemen called attention to some statements which appeared in my last annual report upon this subject this gentleman in his profuse verbiage loses sight of one of the main points in my report which is that vaccination requires renewal because although a primary vaccination in infancy does protect for many years against an attack of small pox yet in the course of time its power to protect becomes gradually less
