report_year,passage_id,term,category,word_count,passage_text,source_file
1894,1894_0020,working classes,inequality,177,"Dr. Longstaff, Chairman of the Building Act Committee of the London County Council, who was active in the promotion of the Bill, was recently discussing its merits at the Parkes Museum. The Doctor stated ""that Parliament threw upon the County Council ""the imperative duty, under certain circumstances, of (at practically ""whatever cost) buying out unhealthy buildings of persons of the ""working-class, and seeing that more suitable dwellings were placed ""thereon."" Perfectly true! may I commend this opinion to the consideration of the Council when they next consider the question of "" The Bell Lane and Great Pearl Street areas?"" Housing of the Working Classes Act, 1890. I have been very unsuccessful in the application of this Act to worn out property. To begin with, I do not think Magistrates like it; and although very strong evidence has been produced in support of some prosecutions which I have been interested in, more difficulties have occurred with it than I have experienced with any other Sanitary Act. As an illustration, I will mention the houses in Hanbury Street and Samuel Court.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
1894,1894_0020,sanitary,sanitary,177,"Dr. Longstaff, Chairman of the Building Act Committee of the London County Council, who was active in the promotion of the Bill, was recently discussing its merits at the Parkes Museum. The Doctor stated ""that Parliament threw upon the County Council ""the imperative duty, under certain circumstances, of (at practically ""whatever cost) buying out unhealthy buildings of persons of the ""working-class, and seeing that more suitable dwellings were placed ""thereon."" Perfectly true! may I commend this opinion to the consideration of the Council when they next consider the question of "" The Bell Lane and Great Pearl Street areas?"" Housing of the Working Classes Act, 1890. I have been very unsuccessful in the application of this Act to worn out property. To begin with, I do not think Magistrates like it; and although very strong evidence has been produced in support of some prosecutions which I have been interested in, more difficulties have occurred with it than I have experienced with any other Sanitary Act. As an illustration, I will mention the houses in Hanbury Street and Samuel Court.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
1894,1894_0021,board,governance,172,"These were represented through the activity of a Committee of your Board. Proceedings were instituted at Worship Street Police Court. Counsel appeared on both sides. The owner contended that, as he could and would do everything the District Board required, no Closing Order ought to be made. The houses were worn out and thoroughly dilapidated. No damp course was present, and the walls were wet in many places. The plaster was rotten and filthy. The front and back walls were in some cases dangerous. The magistrate granted an adjournment from time to time, and finally, after some six months had elapsed, the summonses were withdrawn upon the owner contributing Ten guineas towards the expenses of the prosecution. As evidence that the prosecution was justified, I may cite the fact that the front and back walls were renewed down to the ground floors; a damp-proof course was inserted into all outside and party walls; the floors were excavated and ventilated; new; woodwork was generally introduced, and new sashes and window frames were supplied.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
1894,1894_0021,summonses,governance,172,"These were represented through the activity of a Committee of your Board. Proceedings were instituted at Worship Street Police Court. Counsel appeared on both sides. The owner contended that, as he could and would do everything the District Board required, no Closing Order ought to be made. The houses were worn out and thoroughly dilapidated. No damp course was present, and the walls were wet in many places. The plaster was rotten and filthy. The front and back walls were in some cases dangerous. The magistrate granted an adjournment from time to time, and finally, after some six months had elapsed, the summonses were withdrawn upon the owner contributing Ten guineas towards the expenses of the prosecution. As evidence that the prosecution was justified, I may cite the fact that the front and back walls were renewed down to the ground floors; a damp-proof course was inserted into all outside and party walls; the floors were excavated and ventilated; new; woodwork was generally introduced, and new sashes and window frames were supplied.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
1894,1894_0021,houses,housing,172,"These were represented through the activity of a Committee of your Board. Proceedings were instituted at Worship Street Police Court. Counsel appeared on both sides. The owner contended that, as he could and would do everything the District Board required, no Closing Order ought to be made. The houses were worn out and thoroughly dilapidated. No damp course was present, and the walls were wet in many places. The plaster was rotten and filthy. The front and back walls were in some cases dangerous. The magistrate granted an adjournment from time to time, and finally, after some six months had elapsed, the summonses were withdrawn upon the owner contributing Ten guineas towards the expenses of the prosecution. As evidence that the prosecution was justified, I may cite the fact that the front and back walls were renewed down to the ground floors; a damp-proof course was inserted into all outside and party walls; the floors were excavated and ventilated; new; woodwork was generally introduced, and new sashes and window frames were supplied.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
1894,1894_0022,board,governance,177,"New plaster was added to both walls and ceilings. Fresh drainage was pro- 16 vided, and new water-closets were erected in the yards. The roofs received considerable attention. In fact, a very little larger outlay would have rebuilt the houses altogether; whereas now it can only be claimed that old houses still exist. I can never hope to have a case more in accord with what I conceive was the intention of the framers of the 1890 Act than the one I have thus briefly described. Recently, the result of the visits of Dr. Hamer to the Whitechapel District was communicated to and considered by your Board. I will not enter into detail concerning the Report and the reply thereto, because the reply which I append notices the points of importance in the Report. Board of Works �Whitechapel District. Reply to the Report by Dr. Hamer upon the Sanitary Condition of the Whitechapel District. December, 1894. The preface to Dr. Hamer's Report, which bears date 15th October, 1894, is written by Mr. Shirley Murphy, the Medical Officer to the London County Council.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
1894,1894_0022,medical officer,governance,177,"New plaster was added to both walls and ceilings. Fresh drainage was pro- 16 vided, and new water-closets were erected in the yards. The roofs received considerable attention. In fact, a very little larger outlay would have rebuilt the houses altogether; whereas now it can only be claimed that old houses still exist. I can never hope to have a case more in accord with what I conceive was the intention of the framers of the 1890 Act than the one I have thus briefly described. Recently, the result of the visits of Dr. Hamer to the Whitechapel District was communicated to and considered by your Board. I will not enter into detail concerning the Report and the reply thereto, because the reply which I append notices the points of importance in the Report. Board of Works �Whitechapel District. Reply to the Report by Dr. Hamer upon the Sanitary Condition of the Whitechapel District. December, 1894. The preface to Dr. Hamer's Report, which bears date 15th October, 1894, is written by Mr. Shirley Murphy, the Medical Officer to the London County Council.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
1894,1894_0022,notices,governance,177,"New plaster was added to both walls and ceilings. Fresh drainage was pro- 16 vided, and new water-closets were erected in the yards. The roofs received considerable attention. In fact, a very little larger outlay would have rebuilt the houses altogether; whereas now it can only be claimed that old houses still exist. I can never hope to have a case more in accord with what I conceive was the intention of the framers of the 1890 Act than the one I have thus briefly described. Recently, the result of the visits of Dr. Hamer to the Whitechapel District was communicated to and considered by your Board. I will not enter into detail concerning the Report and the reply thereto, because the reply which I append notices the points of importance in the Report. Board of Works �Whitechapel District. Reply to the Report by Dr. Hamer upon the Sanitary Condition of the Whitechapel District. December, 1894. The preface to Dr. Hamer's Report, which bears date 15th October, 1894, is written by Mr. Shirley Murphy, the Medical Officer to the London County Council.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
1894,1894_0022,houses,housing,177,"New plaster was added to both walls and ceilings. Fresh drainage was pro- 16 vided, and new water-closets were erected in the yards. The roofs received considerable attention. In fact, a very little larger outlay would have rebuilt the houses altogether; whereas now it can only be claimed that old houses still exist. I can never hope to have a case more in accord with what I conceive was the intention of the framers of the 1890 Act than the one I have thus briefly described. Recently, the result of the visits of Dr. Hamer to the Whitechapel District was communicated to and considered by your Board. I will not enter into detail concerning the Report and the reply thereto, because the reply which I append notices the points of importance in the Report. Board of Works �Whitechapel District. Reply to the Report by Dr. Hamer upon the Sanitary Condition of the Whitechapel District. December, 1894. The preface to Dr. Hamer's Report, which bears date 15th October, 1894, is written by Mr. Shirley Murphy, the Medical Officer to the London County Council.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
1894,1894_0022,drainage,sanitary,177,"New plaster was added to both walls and ceilings. Fresh drainage was pro- 16 vided, and new water-closets were erected in the yards. The roofs received considerable attention. In fact, a very little larger outlay would have rebuilt the houses altogether; whereas now it can only be claimed that old houses still exist. I can never hope to have a case more in accord with what I conceive was the intention of the framers of the 1890 Act than the one I have thus briefly described. Recently, the result of the visits of Dr. Hamer to the Whitechapel District was communicated to and considered by your Board. I will not enter into detail concerning the Report and the reply thereto, because the reply which I append notices the points of importance in the Report. Board of Works �Whitechapel District. Reply to the Report by Dr. Hamer upon the Sanitary Condition of the Whitechapel District. December, 1894. The preface to Dr. Hamer's Report, which bears date 15th October, 1894, is written by Mr. Shirley Murphy, the Medical Officer to the London County Council.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
1894,1894_0022,sanitary,sanitary,177,"New plaster was added to both walls and ceilings. Fresh drainage was pro- 16 vided, and new water-closets were erected in the yards. The roofs received considerable attention. In fact, a very little larger outlay would have rebuilt the houses altogether; whereas now it can only be claimed that old houses still exist. I can never hope to have a case more in accord with what I conceive was the intention of the framers of the 1890 Act than the one I have thus briefly described. Recently, the result of the visits of Dr. Hamer to the Whitechapel District was communicated to and considered by your Board. I will not enter into detail concerning the Report and the reply thereto, because the reply which I append notices the points of importance in the Report. Board of Works �Whitechapel District. Reply to the Report by Dr. Hamer upon the Sanitary Condition of the Whitechapel District. December, 1894. The preface to Dr. Hamer's Report, which bears date 15th October, 1894, is written by Mr. Shirley Murphy, the Medical Officer to the London County Council.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
1894,1894_0023,board,governance,110,"It recites the information that a complaint which was introduced into the Annual Report for 1893, and published by the Sanitary Committee of the Jewish Board of Guardians, was the origin of the instructions by the London County Council to its Medical Staff to prepare Reports concerning the Sanitary Condition of both Mile End Old Town Hamlet, and of the Whitechapel District. So far as regards the share which is allotted to Whitechapel in the Jewish Board of Guardians' Sanitary Report, it may at once be stated that the chief charge against the Whitechapel District has reference to blocks of buildings known as Booth Street Buildings, situated in Booth Street, Spitalfields.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
1894,1894_0023,sanitary,sanitary,110,"It recites the information that a complaint which was introduced into the Annual Report for 1893, and published by the Sanitary Committee of the Jewish Board of Guardians, was the origin of the instructions by the London County Council to its Medical Staff to prepare Reports concerning the Sanitary Condition of both Mile End Old Town Hamlet, and of the Whitechapel District. So far as regards the share which is allotted to Whitechapel in the Jewish Board of Guardians' Sanitary Report, it may at once be stated that the chief charge against the Whitechapel District has reference to blocks of buildings known as Booth Street Buildings, situated in Booth Street, Spitalfields.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
1894,1894_0024,board,governance,197,"Upon page 75 of the Report it is stated that the difficulty of securing the remedy of insanitary conditions ""was in some cases so great, that our ""Inspector found it necessary in the course of 1893 to pay as many as 10 ""separate visits to each of 19 houses, and to visit 40 different abodes on no ""less than 20 distinct occasions."" In this way 800 visits are accounted for because "" each separate floor visited is counted as one house."" Now it is only necessary to remember the fact that these Dwellings are inhabited almost entirely by Polish Jews, to be sure that the Inspector to the Jewish Board of Guardians is in error if he supposes that the defects to which he called attention from time to time remained unremedied so long as the Report of his Committee would lead a reader to believe, Such defects as choked drains are the outcome of foreign bodies being cast into the closets, and are of a description which Inspectors, however numerous, are powerless to prevent. The Medical Officer of Health for Whitechapel has paid very special attention to Booth Street Buildings, and he reported to Her Majesty's Government upon their condition about two years since.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
1894,1894_0024,inspector,governance,197,"Upon page 75 of the Report it is stated that the difficulty of securing the remedy of insanitary conditions ""was in some cases so great, that our ""Inspector found it necessary in the course of 1893 to pay as many as 10 ""separate visits to each of 19 houses, and to visit 40 different abodes on no ""less than 20 distinct occasions."" In this way 800 visits are accounted for because "" each separate floor visited is counted as one house."" Now it is only necessary to remember the fact that these Dwellings are inhabited almost entirely by Polish Jews, to be sure that the Inspector to the Jewish Board of Guardians is in error if he supposes that the defects to which he called attention from time to time remained unremedied so long as the Report of his Committee would lead a reader to believe, Such defects as choked drains are the outcome of foreign bodies being cast into the closets, and are of a description which Inspectors, however numerous, are powerless to prevent. The Medical Officer of Health for Whitechapel has paid very special attention to Booth Street Buildings, and he reported to Her Majesty's Government upon their condition about two years since.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
1894,1894_0024,medical officer,governance,197,"Upon page 75 of the Report it is stated that the difficulty of securing the remedy of insanitary conditions ""was in some cases so great, that our ""Inspector found it necessary in the course of 1893 to pay as many as 10 ""separate visits to each of 19 houses, and to visit 40 different abodes on no ""less than 20 distinct occasions."" In this way 800 visits are accounted for because "" each separate floor visited is counted as one house."" Now it is only necessary to remember the fact that these Dwellings are inhabited almost entirely by Polish Jews, to be sure that the Inspector to the Jewish Board of Guardians is in error if he supposes that the defects to which he called attention from time to time remained unremedied so long as the Report of his Committee would lead a reader to believe, Such defects as choked drains are the outcome of foreign bodies being cast into the closets, and are of a description which Inspectors, however numerous, are powerless to prevent. The Medical Officer of Health for Whitechapel has paid very special attention to Booth Street Buildings, and he reported to Her Majesty's Government upon their condition about two years since.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
1894,1894_0024,dwellings,housing,197,"Upon page 75 of the Report it is stated that the difficulty of securing the remedy of insanitary conditions ""was in some cases so great, that our ""Inspector found it necessary in the course of 1893 to pay as many as 10 ""separate visits to each of 19 houses, and to visit 40 different abodes on no ""less than 20 distinct occasions."" In this way 800 visits are accounted for because "" each separate floor visited is counted as one house."" Now it is only necessary to remember the fact that these Dwellings are inhabited almost entirely by Polish Jews, to be sure that the Inspector to the Jewish Board of Guardians is in error if he supposes that the defects to which he called attention from time to time remained unremedied so long as the Report of his Committee would lead a reader to believe, Such defects as choked drains are the outcome of foreign bodies being cast into the closets, and are of a description which Inspectors, however numerous, are powerless to prevent. The Medical Officer of Health for Whitechapel has paid very special attention to Booth Street Buildings, and he reported to Her Majesty's Government upon their condition about two years since.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
1894,1894_0024,houses,housing,197,"Upon page 75 of the Report it is stated that the difficulty of securing the remedy of insanitary conditions ""was in some cases so great, that our ""Inspector found it necessary in the course of 1893 to pay as many as 10 ""separate visits to each of 19 houses, and to visit 40 different abodes on no ""less than 20 distinct occasions."" In this way 800 visits are accounted for because "" each separate floor visited is counted as one house."" Now it is only necessary to remember the fact that these Dwellings are inhabited almost entirely by Polish Jews, to be sure that the Inspector to the Jewish Board of Guardians is in error if he supposes that the defects to which he called attention from time to time remained unremedied so long as the Report of his Committee would lead a reader to believe, Such defects as choked drains are the outcome of foreign bodies being cast into the closets, and are of a description which Inspectors, however numerous, are powerless to prevent. The Medical Officer of Health for Whitechapel has paid very special attention to Booth Street Buildings, and he reported to Her Majesty's Government upon their condition about two years since.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
1894,1894_0024,drains,sanitary,197,"Upon page 75 of the Report it is stated that the difficulty of securing the remedy of insanitary conditions ""was in some cases so great, that our ""Inspector found it necessary in the course of 1893 to pay as many as 10 ""separate visits to each of 19 houses, and to visit 40 different abodes on no ""less than 20 distinct occasions."" In this way 800 visits are accounted for because "" each separate floor visited is counted as one house."" Now it is only necessary to remember the fact that these Dwellings are inhabited almost entirely by Polish Jews, to be sure that the Inspector to the Jewish Board of Guardians is in error if he supposes that the defects to which he called attention from time to time remained unremedied so long as the Report of his Committee would lead a reader to believe, Such defects as choked drains are the outcome of foreign bodies being cast into the closets, and are of a description which Inspectors, however numerous, are powerless to prevent. The Medical Officer of Health for Whitechapel has paid very special attention to Booth Street Buildings, and he reported to Her Majesty's Government upon their condition about two years since.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
1894,1894_0025,board,governance,242,"He has further pointed out that the influential members of the Jewish Community can to a 17 great extent remedy the evils of which their Sanitary Committee complain, by using such personal influence in aiding their education, that these people may use, instead of abuse, the Sanitary Conveniences provided for them, and to which they have not hitherto been accustomed. The second paragraph of Mr. Murphy's preface to Dr. Hamer's Report has reference to the fact that Whitechapel still has an exceptional number of ill-arranged courts and alleys. If this be so, it is also a fact that they are chiefly contained within the areas well known as ""The Bell Lane Area,"" and ""Great Pearl Street."" It cannot be necessary to recall the fact that these areas, so far back as 1871, were reprsented to the late Metropolitan Board of Works, and that progress had been made by that Authority in the direction of giving effect to those representations, when it was succeeded by the London County Council. The New Body, by its Committees and Officers, are thoroughly acquainted with the conditions of the areas, and during the present year, the Chairman of the Housing of tho Working Classes Committee admitted to a Deputation of the Whitechapel Board the necessities of the Case, but pleaded "" Want of Funds "" as a reason for the Council's inactivity in promoting a Bill for acquiring the areas under Part 1 of the "" Housing of the Working Classes Act, 1890."" Dr.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
1894,1894_0025,working classes,inequality,242,"He has further pointed out that the influential members of the Jewish Community can to a 17 great extent remedy the evils of which their Sanitary Committee complain, by using such personal influence in aiding their education, that these people may use, instead of abuse, the Sanitary Conveniences provided for them, and to which they have not hitherto been accustomed. The second paragraph of Mr. Murphy's preface to Dr. Hamer's Report has reference to the fact that Whitechapel still has an exceptional number of ill-arranged courts and alleys. If this be so, it is also a fact that they are chiefly contained within the areas well known as ""The Bell Lane Area,"" and ""Great Pearl Street."" It cannot be necessary to recall the fact that these areas, so far back as 1871, were reprsented to the late Metropolitan Board of Works, and that progress had been made by that Authority in the direction of giving effect to those representations, when it was succeeded by the London County Council. The New Body, by its Committees and Officers, are thoroughly acquainted with the conditions of the areas, and during the present year, the Chairman of the Housing of tho Working Classes Committee admitted to a Deputation of the Whitechapel Board the necessities of the Case, but pleaded "" Want of Funds "" as a reason for the Council's inactivity in promoting a Bill for acquiring the areas under Part 1 of the "" Housing of the Working Classes Act, 1890."" Dr.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
1894,1894_0025,sanitary,sanitary,242,"He has further pointed out that the influential members of the Jewish Community can to a 17 great extent remedy the evils of which their Sanitary Committee complain, by using such personal influence in aiding their education, that these people may use, instead of abuse, the Sanitary Conveniences provided for them, and to which they have not hitherto been accustomed. The second paragraph of Mr. Murphy's preface to Dr. Hamer's Report has reference to the fact that Whitechapel still has an exceptional number of ill-arranged courts and alleys. If this be so, it is also a fact that they are chiefly contained within the areas well known as ""The Bell Lane Area,"" and ""Great Pearl Street."" It cannot be necessary to recall the fact that these areas, so far back as 1871, were reprsented to the late Metropolitan Board of Works, and that progress had been made by that Authority in the direction of giving effect to those representations, when it was succeeded by the London County Council. The New Body, by its Committees and Officers, are thoroughly acquainted with the conditions of the areas, and during the present year, the Chairman of the Housing of tho Working Classes Committee admitted to a Deputation of the Whitechapel Board the necessities of the Case, but pleaded "" Want of Funds "" as a reason for the Council's inactivity in promoting a Bill for acquiring the areas under Part 1 of the "" Housing of the Working Classes Act, 1890."" Dr.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
1894,1894_0026,board,governance,173,"Hamer commences his Report with certain statistical information with which the Members of the Whitechapel District Board are familiar, as they entered into their Medical Officer's Report which was issued in the early part of the present year. The Committee do not proposo to discuss the interesting figures which have been extracted from Mr. Booth's excellent book upon ""Poverty and Associated Conditions,"" because in such connection it has been shewn that theory and experience do not always agree with the results which may be deduced from such observations. It is an admitted fact that the Polish Jew, like the Native of the South of Ireland, has a strong affection for his home, be it only a single room: he will use his greatest efforts against being dislodged, even though one can prove to him that two better rooms may be provided for him elsewhere for the same rental. With regard to the other factors, such as excess of young married females, and surplus married males, mentioned by Mr. Booth, and quoted by Dr.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
1894,1894_0026,medical officer,governance,173,"Hamer commences his Report with certain statistical information with which the Members of the Whitechapel District Board are familiar, as they entered into their Medical Officer's Report which was issued in the early part of the present year. The Committee do not proposo to discuss the interesting figures which have been extracted from Mr. Booth's excellent book upon ""Poverty and Associated Conditions,"" because in such connection it has been shewn that theory and experience do not always agree with the results which may be deduced from such observations. It is an admitted fact that the Polish Jew, like the Native of the South of Ireland, has a strong affection for his home, be it only a single room: he will use his greatest efforts against being dislodged, even though one can prove to him that two better rooms may be provided for him elsewhere for the same rental. With regard to the other factors, such as excess of young married females, and surplus married males, mentioned by Mr. Booth, and quoted by Dr.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
1894,1894_0026,rooms,housing,173,"Hamer commences his Report with certain statistical information with which the Members of the Whitechapel District Board are familiar, as they entered into their Medical Officer's Report which was issued in the early part of the present year. The Committee do not proposo to discuss the interesting figures which have been extracted from Mr. Booth's excellent book upon ""Poverty and Associated Conditions,"" because in such connection it has been shewn that theory and experience do not always agree with the results which may be deduced from such observations. It is an admitted fact that the Polish Jew, like the Native of the South of Ireland, has a strong affection for his home, be it only a single room: he will use his greatest efforts against being dislodged, even though one can prove to him that two better rooms may be provided for him elsewhere for the same rental. With regard to the other factors, such as excess of young married females, and surplus married males, mentioned by Mr. Booth, and quoted by Dr.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
1894,1894_0026,poverty,inequality,173,"Hamer commences his Report with certain statistical information with which the Members of the Whitechapel District Board are familiar, as they entered into their Medical Officer's Report which was issued in the early part of the present year. The Committee do not proposo to discuss the interesting figures which have been extracted from Mr. Booth's excellent book upon ""Poverty and Associated Conditions,"" because in such connection it has been shewn that theory and experience do not always agree with the results which may be deduced from such observations. It is an admitted fact that the Polish Jew, like the Native of the South of Ireland, has a strong affection for his home, be it only a single room: he will use his greatest efforts against being dislodged, even though one can prove to him that two better rooms may be provided for him elsewhere for the same rental. With regard to the other factors, such as excess of young married females, and surplus married males, mentioned by Mr. Booth, and quoted by Dr.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
1894,1894_0027,houses,housing,170,"Hamer, although interesting, they can only indicate the nature of the employments which attract the latter, and the large number of New Model Dwellings which attract the former. Dr. Hamer makes a point of the density of population being high in the Whitechapel District�240 persons per acre for the whole District, and 313 for the Sub-District of Spitalfields. He might have added 600 persons to an acre in the Bell Lane Area. A very little explanation will suffice to discount somewhat the apparent evil connected with such a high density of population. It must be so where cottages and small houses give place to huge piles of barracks called Model Dwellings. It must not be forgotten, in considering the effect of such buildings upon the future health and Sanitary Condition of a District, that when such structures are well built, and are inhabited by a selected class of tenants, comparatively little over-looking by the Sanitary Staff is called for, and the Sickness Rate, as well as the Death Rate, become much reduced.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
1894,1894_0027,model dwellings,housing,170,"Hamer, although interesting, they can only indicate the nature of the employments which attract the latter, and the large number of New Model Dwellings which attract the former. Dr. Hamer makes a point of the density of population being high in the Whitechapel District�240 persons per acre for the whole District, and 313 for the Sub-District of Spitalfields. He might have added 600 persons to an acre in the Bell Lane Area. A very little explanation will suffice to discount somewhat the apparent evil connected with such a high density of population. It must be so where cottages and small houses give place to huge piles of barracks called Model Dwellings. It must not be forgotten, in considering the effect of such buildings upon the future health and Sanitary Condition of a District, that when such structures are well built, and are inhabited by a selected class of tenants, comparatively little over-looking by the Sanitary Staff is called for, and the Sickness Rate, as well as the Death Rate, become much reduced.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
1894,1894_0027,sanitary,sanitary,170,"Hamer, although interesting, they can only indicate the nature of the employments which attract the latter, and the large number of New Model Dwellings which attract the former. Dr. Hamer makes a point of the density of population being high in the Whitechapel District�240 persons per acre for the whole District, and 313 for the Sub-District of Spitalfields. He might have added 600 persons to an acre in the Bell Lane Area. A very little explanation will suffice to discount somewhat the apparent evil connected with such a high density of population. It must be so where cottages and small houses give place to huge piles of barracks called Model Dwellings. It must not be forgotten, in considering the effect of such buildings upon the future health and Sanitary Condition of a District, that when such structures are well built, and are inhabited by a selected class of tenants, comparatively little over-looking by the Sanitary Staff is called for, and the Sickness Rate, as well as the Death Rate, become much reduced.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
1894,1894_0029,inspections,governance,182,"The matter has been fully dealt with in the Reports of the Medical Officer of Health for the Whitechapel District. Dr. Hamer's Report proceeds to deal with a recital of the general nuisances which he discovered in the course of his inspections. Little comment is needed concerning them, they are more or less of a class common to all Sanitary Districts in the Metropolis and which are readily remedied. Bakehouses, Slaughter-houses Milk Shops, &c., are briefly discussed more as a part of the Report by Dr. Hamer that in adverse criticism. It is worthy of comment that credit is given to the staff for the manner in which the work is performed, and for the many excellent improvements which are manifest in the District. Especial comment is made concerning the House Drainage improvements which are in evidence. Reviewing the facts included in Dr. Hamer's Report, and the preface by the Chief Medical Officer to the London County Council, your Committee is at once confronted with the fact that when your Medical Officer was appointed, two Sanitary Inspectors made up the Inspectorial Staff.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
1894,1894_0029,medical officer,governance,182,"The matter has been fully dealt with in the Reports of the Medical Officer of Health for the Whitechapel District. Dr. Hamer's Report proceeds to deal with a recital of the general nuisances which he discovered in the course of his inspections. Little comment is needed concerning them, they are more or less of a class common to all Sanitary Districts in the Metropolis and which are readily remedied. Bakehouses, Slaughter-houses Milk Shops, &c., are briefly discussed more as a part of the Report by Dr. Hamer that in adverse criticism. It is worthy of comment that credit is given to the staff for the manner in which the work is performed, and for the many excellent improvements which are manifest in the District. Especial comment is made concerning the House Drainage improvements which are in evidence. Reviewing the facts included in Dr. Hamer's Report, and the preface by the Chief Medical Officer to the London County Council, your Committee is at once confronted with the fact that when your Medical Officer was appointed, two Sanitary Inspectors made up the Inspectorial Staff.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
1894,1894_0029,houses,housing,182,"The matter has been fully dealt with in the Reports of the Medical Officer of Health for the Whitechapel District. Dr. Hamer's Report proceeds to deal with a recital of the general nuisances which he discovered in the course of his inspections. Little comment is needed concerning them, they are more or less of a class common to all Sanitary Districts in the Metropolis and which are readily remedied. Bakehouses, Slaughter-houses Milk Shops, &c., are briefly discussed more as a part of the Report by Dr. Hamer that in adverse criticism. It is worthy of comment that credit is given to the staff for the manner in which the work is performed, and for the many excellent improvements which are manifest in the District. Especial comment is made concerning the House Drainage improvements which are in evidence. Reviewing the facts included in Dr. Hamer's Report, and the preface by the Chief Medical Officer to the London County Council, your Committee is at once confronted with the fact that when your Medical Officer was appointed, two Sanitary Inspectors made up the Inspectorial Staff.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
1894,1894_0029,drainage,sanitary,182,"The matter has been fully dealt with in the Reports of the Medical Officer of Health for the Whitechapel District. Dr. Hamer's Report proceeds to deal with a recital of the general nuisances which he discovered in the course of his inspections. Little comment is needed concerning them, they are more or less of a class common to all Sanitary Districts in the Metropolis and which are readily remedied. Bakehouses, Slaughter-houses Milk Shops, &c., are briefly discussed more as a part of the Report by Dr. Hamer that in adverse criticism. It is worthy of comment that credit is given to the staff for the manner in which the work is performed, and for the many excellent improvements which are manifest in the District. Especial comment is made concerning the House Drainage improvements which are in evidence. Reviewing the facts included in Dr. Hamer's Report, and the preface by the Chief Medical Officer to the London County Council, your Committee is at once confronted with the fact that when your Medical Officer was appointed, two Sanitary Inspectors made up the Inspectorial Staff.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
1894,1894_0029,nuisances,sanitary,182,"The matter has been fully dealt with in the Reports of the Medical Officer of Health for the Whitechapel District. Dr. Hamer's Report proceeds to deal with a recital of the general nuisances which he discovered in the course of his inspections. Little comment is needed concerning them, they are more or less of a class common to all Sanitary Districts in the Metropolis and which are readily remedied. Bakehouses, Slaughter-houses Milk Shops, &c., are briefly discussed more as a part of the Report by Dr. Hamer that in adverse criticism. It is worthy of comment that credit is given to the staff for the manner in which the work is performed, and for the many excellent improvements which are manifest in the District. Especial comment is made concerning the House Drainage improvements which are in evidence. Reviewing the facts included in Dr. Hamer's Report, and the preface by the Chief Medical Officer to the London County Council, your Committee is at once confronted with the fact that when your Medical Officer was appointed, two Sanitary Inspectors made up the Inspectorial Staff.",data/raw/moh/Whitechapel_1894_b1801835x_fulltext.txt
